fishery_name,year,month,crc_area,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est,pe_period
Snohomish fall salmon 2023,2023,10,850,boat,25807.913292354857,243,4.477435144032921,2.308641975308642,1.8167431184489715,5763.994890411549,month
Snohomish fall salmon 2023,2023,11,844,bank,3269.7490583084796,23,2.9652178260869566,1.434782608695652,1.4857053072529574,1102.7011336375908,month
Snohomish fall salmon 2023,2023,11,844,boat,2592.3670474380633,26,5.120513076923077,2.269230769230769,1.5726356221344326,506.2709553699295,month
Snohomish fall salmon 2024,2024,9,850,bank,3623.103783537064,175,2.471999942857143,1.782857142857143,1.6929250292069977,1465.6569042430772,month
Snohomish fall salmon 2024,2024,9,850,boat,11342.424532312925,312,4.616025897435898,2.3141025641025643,1.9273369076499172,2457.1839032821276,month
Snohomish fall salmon 2024,2024,10,850,bank,10167.38129970085,256,2.524999921875,1.56640625,1.7549190970081543,4026.6857878359115,month
Snohomish fall salmon 2024,2024,10,850,boat,13796.192994047618,227,4.21130704845815,2.171806167400881,1.9867950052090304,3275.988389186369,month
Snohomish fall salmon 2024,2024,11,844,bank,4185.067099272552,109,2.36926623853211,1.6238532110091743,1.6405878104558367,1766.3979806108364,month
Snohomish fall salmon 2024,2024,11,844,boat,3379.362521258504,44,5.933712727272727,2.6363636363636362,1.8890906853770772,569.5190644680464,month
Snohomish fall salmon 2024,2024,11,850,bank,343.78056355830313,4,0.9458300000000001,2,0.08539125638299667,363.4697181928075,month
Snohomish fall salmon 2024,2024,11,850,boat,230.46407879818597,4,4.5041675,1.5,1.8490439346389258,51.16685354134498,month
Snohomish fall salmon 2024,2024,11,852,bank,2070.6400301538038,54,2.0108024074074073,1.4444444444444444,1.1440086685545952,1029.7580819109655,month
Snohomish fall salmon 2024,2024,11,852,boat,1426.3963567649282,23,3.619565217391304,2.8260869565217392,1.499314427287199,394.0794739410613,month
Snohomish fall salmon 2025,2025,8,850,bank,22438.206926346258,194,2.9819587113402064,1.9639175257731958,1.7485055528291857,7524.653792493884,month
Snohomish fall salmon 2025,2025,8,850,boat,16178.901818181816,149,4.821476577181208,2.4832214765100673,2.099168845360176,3355.590670035055,month
Snohomish fall salmon 2025,2025,9,850,bank,48112.215608896164,322,2.938612919254658,1.81055900621118,1.5878254152628655,16372.423633494138,month
Snohomish fall salmon 2025,2025,9,850,boat,28747.535161616157,172,4.548740348837209,2.5930232558139537,1.9351059742949286,6319.889234602029,month
Snohomish fall salmon 2025,2025,10,844,bank,527.7652168369515,6,2.5999983333333336,1.5,0.9588756378679494,202.98675198007874,month
Snohomish fall salmon 2025,2025,10,844,boat,76.87136363636363,3,2.0166666666666666,1.6666666666666667,0.8135973956652844,38.118031555221634,month
Snohomish fall salmon 2025,2025,10,850,bank,892.0037612280732,13,2.333333076923077,1.6153846153846154,1.167441326151516,382.2873682502037,month
Snohomish fall salmon 2025,2025,10,850,boat,1590.4368518518518,23,4.038406086956522,2,1.5302944545762165,393.8278661446992,month
Snohomish fall salmon 2025,2025,11,844,bank,4076.7525052188516,52,2.3564103846153848,1.3269230769230769,1.1875308013111046,1730.0689777278599,month
Snohomish fall salmon 2025,2025,11,844,boat,1878.3036868686868,22,4.481817727272727,2.6818181818181817,2.2147637352740506,419.09417142041406,month
Snohomish fall salmon 2025,2025,11,850,bank,247.11629820621914,2,2.391665,2,2.203818491720677,103.32395975448867,month
Snohomish fall salmon 2025,2025,11,850,boat,169.50424242424242,NA,NA,NA,NA,NA,month
Stillaguamish salmon and gamefish 2023-24,2023,9,872,bank,830.0339139628616,11,3.2893936363636365,1.4545454545454546,1.2382615053232715,252.3364503375305,month
Stillaguamish salmon and gamefish 2023-24,2023,9,872,boat,0,1,8.41667,4,NA,0,month
Stillaguamish salmon and gamefish 2023-24,2023,9,876,bank,16513.68489462448,106,3.054088396226415,1.8584905660377358,1.879736883510758,5407.074960576955,month
Stillaguamish salmon and gamefish 2023-24,2023,9,876,boat,1846.78765625,16,4.2604175,2.125,1.615971576806556,433.4757465084115,month
Stillaguamish salmon and gamefish 2024-25,2024,9,872,bank,1034.3859163893496,19,3.1771931578947368,1.4210526315789473,1.4913870439368873,325.5659523938896,month
Stillaguamish salmon and gamefish 2024-25,2024,9,872,boat,0,2,7.791665,2,1.35529035429682,0,month
Stillaguamish salmon and gamefish 2024-25,2024,9,876,bank,9254.61374708194,128,2.738150703125,1.8203125,2.0077779688627633,3379.877424759646,month
Stillaguamish salmon and gamefish 2024-25,2024,9,876,boat,357.32458333333335,5,4.046664,2.8,2.9139132584515965,88.30102606327912,month
Stillaguamish salmon and gamefish 2024-25,2024,10,872,bank,1115.6575109494718,27,2.8814818518518517,1.2222222222222223,1.803110082632947,387.1818627739989,month
Stillaguamish salmon and gamefish 2024-25,2024,10,872,boat,59.35604166666666,3,6.227776666666666,2.3333333333333335,1.6038419902326204,9.530855848502382,month
Stillaguamish salmon and gamefish 2024-25,2024,10,874,bank,805.3586745487464,6,2.3416683333333332,1.6666666666666667,0.7757270353266456,343.92516783208544,month
Stillaguamish salmon and gamefish 2024-25,2024,10,874,boat,44.83,NA,NA,NA,NA,NA,month
Stillaguamish salmon and gamefish 2024-25,2024,10,876,bank,10707.591040104893,235,2.4460994042553192,1.6425531914893616,1.6110329640692,4377.414516138468,month
Stillaguamish salmon and gamefish 2024-25,2024,10,876,boat,467.93216666666666,3,4.91667,2.3333333333333335,3.025309901481169,95.17257954401387,month
Stillaguamish salmon and gamefish 2024-25,2024,11,872,bank,913.8276601325581,12,2.575,1.6666666666666667,1.2380233920245611,354.88452820681863,month
Stillaguamish salmon and gamefish 2024-25,2024,11,872,boat,0,NA,NA,NA,NA,NA,month
Stillaguamish salmon and gamefish 2024-25,2024,11,874,bank,917.0768350067085,16,2.2083331250000002,1.8125,1.614012844735005,415.28011540682223,month
Stillaguamish salmon and gamefish 2024-25,2024,11,874,boat,0,NA,NA,NA,NA,NA,month
Stillaguamish salmon and gamefish 2024-25,2024,11,876,bank,98.76570278733905,5,1.5,1.6,0.4805941057170801,65.84380185822603,month
Stillaguamish salmon and gamefish 2024-25,2024,11,876,boat,85.56285714285714,NA,NA,NA,NA,NA,month
Stillaguamish salmon and gamefish 2025-26,2025,9,872,bank,1835.5941949223518,41,3.4926834146341466,1.4146341463414633,1.2523480474904127,525.5541304520517,month
Stillaguamish salmon and gamefish 2025-26,2025,9,872,boat,80.03576388888888,2,8.833335,3,0.9428066845594595,9.060650806166514,month
Stillaguamish salmon and gamefish 2025-26,2025,9,876,bank,10776.703613627866,173,3.336031040462428,1.6647398843930636,1.8161116915529791,3230.396684838412,month
Stillaguamish salmon and gamefish 2025-26,2025,9,876,boat,389.0418518518518,4,3.9375,2,1.9215336756525154,98.80427983539093,month
Stillaguamish salmon and gamefish 2025-26,2025,10,872,bank,1235.9147505184292,33,3.3601009090909093,1.3333333333333333,1.8700166522743917,367.8207244236637,month
Stillaguamish salmon and gamefish 2025-26,2025,10,872,boat,104.27930555555555,3,6.333333333333333,1.3333333333333333,1.5877132402714709,16.46515350877193,month
Stillaguamish salmon and gamefish 2025-26,2025,10,876,bank,18370.897715712315,379,2.861037994722955,1.4722955145118735,1.6268274398584477,6421.060380741724,month
Stillaguamish salmon and gamefish 2025-26,2025,10,876,boat,727.4920917508417,6,3.780555,1.5,1.690673358076598,192.42997172395104,month
Upper Chehalis salmon 2023,2023,10,315,bank,2263.453882171741,NA,NA,NA,NA,NA,month
Upper Chehalis salmon 2023,2023,10,315,boat,2112.754467592593,4,3.770835,1.5,2.6997742738298203,560.2882299524092,month
Upper Chehalis salmon 2023,2023,10,317,bank,3721.6206280973984,8,1.6895825,1.625,0.8683116097305489,2202.6865383000822,month
Upper Chehalis salmon 2023,2023,10,317,boat,8655.312895299145,98,5.294047551020408,2.5714285714285716,2.2539332685394644,1634.9140826343476,month
Upper Chehalis salmon 2023,2023,11,315,bank,947.0112482651214,3,5.42778,1,6.400746190585907,174.47487707038997,month
Upper Chehalis salmon 2023,2023,11,315,boat,2625.3056238129157,17,3.762745294117647,2.0588235294117645,2.1581038010111957,697.7101606949302,month
Upper Chehalis salmon 2023,2023,11,317,bank,1183.3411064288268,4,3.066665,2,2.6524269948420196,385.8723096356553,month
Upper Chehalis salmon 2023,2023,11,317,boat,8806.42532051282,76,4.516666578947368,2.460526315789474,1.9705630682452515,1949.7621014489855,month
Upper Chehalis salmon 2023,2023,12,315,bank,0,NA,NA,NA,NA,NA,month
Upper Chehalis salmon 2023,2023,12,315,boat,0,NA,NA,NA,NA,NA,month
Upper Chehalis salmon 2023,2023,12,317,bank,0,NA,NA,NA,NA,NA,month
Upper Chehalis salmon 2023,2023,12,317,boat,0,NA,NA,NA,NA,NA,month
Wallace salmon and gamefish 2022-23,2022,10,860,bank,8260.807180748456,105,3.217778,1.5809523809523809,1.8962419249396545,2567.2396233514105,month
Wallace salmon and gamefish 2022-23,2022,11,860,bank,7126.646301557239,232,3.2146548706896554,1.6293103448275863,1.585071212600736,2216.924238597447,month
Wallace salmon and gamefish 2022-23,2022,12,860,bank,2418.7883841306584,40,2.5783329999999998,1.45,1.4693073506268708,938.1210201051061,month
Wallace salmon and gamefish 2022-23,2023,1,860,bank,2907.7798064557614,74,2.538739054054054,1.4594594594594594,1.2622860511787581,1145.3637985410098,month
Wallace salmon and gamefish 2022-23,2023,2,860,bank,1109.4592833719134,5,2.353332,1,1.3531034739146892,471.44188893531106,month
Wallace salmon and gamefish 2023-24,2023,10,860,bank,7461.328714285713,106,3.0569183018867925,1.6132075471698113,1.6002426062096076,2440.800825354223,month
Wallace salmon and gamefish 2023-24,2023,11,860,bank,3738.3222857142855,22,2.2939386363636363,1.6818181818181819,0.9194479320574486,1629.6522611608714,month
Wallace salmon and gamefish 2024-25,2024,10,860,bank,5501.370673076923,253,3.2186430434782607,1.7628458498023716,1.890547395359928,1709.2205003049385,month
Wallace salmon and gamefish 2024-25,2024,11,860,bank,2574.8719951923076,71,2.5685447887323942,1.6056338028169015,1.542391904592029,1002.4633428576637,month
