fishery_name,year,month,crc_area,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est
Snohomish fall salmon 2023,2023,10,844,boat,1176.4362443693694,7,7.216667142857143,2.2857142857142856,2.495643801004157,163.01655890195426
Snohomish fall salmon 2023,2023,10,850,bank,26037.539077639984,305,3.138087475409836,1.6262295081967213,1.4677663837019546,8297.26363005208
Snohomish fall salmon 2023,2023,10,850,boat,23549.429391188063,243,4.477435144032921,2.308641975308642,1.8167431184489715,5259.580235924219
Snohomish fall salmon 2023,2023,11,844,bank,2250.893522178606,23,2.9652178260869566,1.434782608695652,1.4857053072529574,759.0988771131842
Snohomish fall salmon 2023,2023,11,844,boat,1648.6300802364867,26,5.120513076923077,2.269230769230769,1.5726356221344326,321.9657982451928
Snohomish fall salmon 2024,2024,9,850,bank,6516.015471024091,175,2.471999942857143,1.782857142857143,1.6929250292069977,2635.9286495342176
Snohomish fall salmon 2024,2024,9,850,boat,16532.90585600907,312,4.616025897435898,2.3141025641025643,1.9273369076499172,3581.6319542732076
Snohomish fall salmon 2024,2024,10,844,bank,751.0070628532628,NA,NA,NA,NA,NA
Snohomish fall salmon 2024,2024,10,844,boat,709.2530328798186,NA,NA,NA,NA,NA
Snohomish fall salmon 2024,2024,10,850,bank,7427.025290902956,256,2.524999921875,1.56640625,1.7549190970081543,2941.3962458215988
Snohomish fall salmon 2024,2024,10,850,boat,8526.368039965986,227,4.21130704845815,2.171806167400881,1.9867950052090304,2024.6369931842592
Snohomish fall salmon 2024,2024,11,844,bank,2516.328430189724,109,2.36926623853211,1.6238532110091743,1.6405878104558367,1062.0707750213528
Snohomish fall salmon 2024,2024,11,844,boat,1855.6621499433106,44,5.933712727272727,2.6363636363636362,1.8890906853770772,312.73205078066127
Snohomish fall salmon 2024,2024,11,850,bank,237.26125616454837,4,0.9458300000000001,2,0.08539125638299667,250.84978924811895
Snohomish fall salmon 2024,2024,11,850,boat,96.18017006802721,4,4.5041675,1.5,1.8490439346389258,21.35359532433623
Snohomish fall salmon 2024,2024,11,852,bank,1558.3228763935344,54,2.0108024074074073,1.4444444444444444,1.1440086685545952,774.9756369163744
Snohomish fall salmon 2024,2024,11,852,boat,980.7507950680273,23,3.619565217391304,2.8260869565217392,1.499314427287199,270.95817761639194
Snohomish fall salmon 2025,2025,8,850,bank,22438.206926346258,194,2.9819587113402064,1.9639175257731958,1.7485055528291857,7524.653792493884
Snohomish fall salmon 2025,2025,8,850,boat,16178.901818181816,149,4.821476577181208,2.4832214765100673,2.099168845360176,3355.590670035055
Snohomish fall salmon 2025,2025,9,850,bank,47899.8933187129,322,2.938612919254658,1.81055900621118,1.5878254152628655,16300.171078966772
Snohomish fall salmon 2025,2025,9,850,boat,29319.003737373736,172,4.548740348837209,2.5930232558139537,1.9351059742949286,6445.521504622379
Snohomish fall salmon 2025,2025,10,844,bank,1099.4051034911931,6,2.5999983333333336,1.5,0.9588756378679494,422.84838778404077
Snohomish fall salmon 2025,2025,10,844,boat,161.2590909090909,3,2.0166666666666666,1.6666666666666667,0.8135973956652844,79.96318557475583
Snohomish fall salmon 2025,2025,10,850,bank,974.3758606301462,13,2.333333076923077,1.6153846153846154,1.167441326151516,417.589700444755
Snohomish fall salmon 2025,2025,10,850,boat,1646.938265993266,23,4.038406086956522,2,1.5302944545762165,407.8188846120856
Snohomish fall salmon 2025,2025,11,844,bank,2730.5198058408464,52,2.3564103846153848,1.3269230769230769,1.1875308013111046,1158.7624225678007
Snohomish fall salmon 2025,2025,11,844,boat,1298.0596296296294,22,4.481817727272727,2.6818181818181817,2.2147637352740506,289.6279386220206
Snohomish fall salmon 2025,2025,11,850,bank,0,2,2.391665,2,2.203818491720677,0
Snohomish fall salmon 2025,2025,11,850,boat,0,NA,NA,NA,NA,NA
Snoqualmie winter steelhead 2022-23,2022,12,852,bank,2300.5593957599044,40,2.57333375,1.275,1.6702771645075318,893.9996204378481
Snoqualmie winter steelhead 2022-23,2022,12,852,boat,477.79953125000003,4,4.76667,2.25,1.2076147288491201,100.23759380238195
Snoqualmie winter steelhead 2022-23,2022,12,856,bank,773.3985407583652,19,2.1219294736842107,1.368421052631579,1.1017382472129802,364.47890957259204
Snoqualmie winter steelhead 2022-23,2022,12,856,boat,8.464675925925926,NA,NA,NA,NA,NA
Snoqualmie winter steelhead 2022-23,2023,1,852,bank,3471.207154387004,34,2.838725588235294,1.4411764705882353,1.114366702153212,1222.804757449238
Snoqualmie winter steelhead 2022-23,2023,1,852,boat,619.838660300926,5,4.3033339999999995,2.6,2.067753980102565,144.036846849658
Snoqualmie winter steelhead 2022-23,2023,1,856,bank,1676.512077897501,54,2.933333333333333,1.3333333333333333,1.628541615849812,571.5382083741481
Snoqualmie winter steelhead 2022-23,2023,1,856,boat,0,NA,NA,NA,NA,NA
Snoqualmie winter steelhead 2022-23,2023,2,852,bank,170.36329818648585,21,2.8920638095238096,1.2857142857142858,1.4698975818283264,58.90717128213602
Snoqualmie winter steelhead 2022-23,2023,2,852,boat,0,NA,NA,NA,NA,NA
Snoqualmie winter steelhead 2022-23,2023,2,856,bank,48.219070014583146,24,1.8756945833333334,1.25,0.9975206541829387,25.707314209380556
Snoqualmie winter steelhead 2022-23,2023,2,856,boat,0,NA,NA,NA,NA,NA
South Fork Skykomish summer gamefish 2025,2025,7,848,bank,133.225390625,4,3.2916675,2,2.240722663686502,40.47352614594274
South Fork Willapa winter steelhead 2022-23,2022,12,422,bank,73.3025641025641,1,1,2,NA,73.3025641025641
South Fork Willapa winter steelhead 2022-23,2023,1,422,bank,243.0818269230769,1,2,1,NA,121.54091346153845
South Fork Willapa winter steelhead 2022-23,2023,2,422,bank,137.67134615384614,4,4.9333325,1.75,1.9485512947208583,27.906358664015887
South Fork Willapa winter steelhead 2022-23,2023,3,422,bank,0,NA,NA,NA,NA,NA
South Fork Willapa winter steelhead 2023-24,2023,12,422,bank,123.62036265432099,2,2.8833349999999998,1,0.6599639720848406,42.87408943266079
South Fork Willapa winter steelhead 2023-24,2024,1,422,bank,205.20760513117284,8,2.9791675,1.125,0.4363209191065678,68.88085518225238
South Fork Willapa winter steelhead 2023-24,2024,2,422,bank,267.2861834490741,5,2.823334,1.2,0.7097165435791954,94.67040861941027
Stillaguamish salmon and gamefish 2023-24,2023,9,872,bank,816.1917084491291,11,3.2893936363636365,1.4545454545454546,1.2382615053232715,248.12831745835499
Stillaguamish salmon and gamefish 2023-24,2023,9,872,boat,0,1,8.41667,4,NA,0
Stillaguamish salmon and gamefish 2023-24,2023,9,876,bank,16472.729033915086,106,3.054088396226415,1.8584905660377358,1.879736883510758,5393.664785298467
Stillaguamish salmon and gamefish 2023-24,2023,9,876,boat,1818.50484375,16,4.2604175,2.125,1.615971576806556,426.83723924943973
Stillaguamish salmon and gamefish 2024-25,2024,9,872,bank,1297.1487154307524,19,3.1771931578947368,1.4210526315789473,1.4913870439368873,408.26876144044877
Stillaguamish salmon and gamefish 2024-25,2024,9,872,boat,40.213541666666664,2,7.791665,2,1.35529035429682,5.161097360662537
Stillaguamish salmon and gamefish 2024-25,2024,9,876,bank,13643.02863015937,128,2.738150703125,1.8203125,2.0077779688627633,4982.570394897854
Stillaguamish salmon and gamefish 2024-25,2024,9,876,boat,447.22989583333333,5,4.046664,2.8,2.9139132584515965,110.51816899879341
Stillaguamish salmon and gamefish 2024-25,2024,10,872,bank,874.4580956846249,27,2.8814818518518517,1.2222222222222223,1.803110082632947,303.4751355878344
Stillaguamish salmon and gamefish 2024-25,2024,10,872,boat,19.1425,3,6.227776666666666,2.3333333333333335,1.6038419902326204,3.0737293619499306
Stillaguamish salmon and gamefish 2024-25,2024,10,874,bank,905.5469845268003,6,2.3416683333333332,1.6666666666666667,0.7757270353266456,386.71018078711705
Stillaguamish salmon and gamefish 2024-25,2024,10,874,boat,46.69791666666667,NA,NA,NA,NA,NA
Stillaguamish salmon and gamefish 2024-25,2024,10,876,bank,6210.245245703989,235,2.4460994042553192,1.6425531914893616,1.6110329640692,2538.8360076047734
Stillaguamish salmon and gamefish 2024-25,2024,10,876,boat,383.5733333333333,3,4.91667,2.3333333333333335,3.025309901481169,78.01486236280518
Stillaguamish salmon and gamefish 2024-25,2024,11,872,bank,601.5327606286106,12,2.575,1.6666666666666667,1.2380233920245611,233.60495558392643
Stillaguamish salmon and gamefish 2024-25,2024,11,872,boat,0,NA,NA,NA,NA,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,874,bank,751.9137786453426,16,2.2083331250000002,1.8125,1.614012844735005,340.4892903761259
Stillaguamish salmon and gamefish 2024-25,2024,11,874,boat,0,NA,NA,NA,NA,NA
Stillaguamish salmon and gamefish 2024-25,2024,11,876,bank,65.38314885988949,5,1.5,1.6,0.4805941057170801,43.58876590659299
Stillaguamish salmon and gamefish 2024-25,2024,11,876,boat,49.91166666666666,NA,NA,NA,NA,NA
Stillaguamish salmon and gamefish 2025-26,2025,9,872,bank,2250.2162817186336,41,3.4926834146341466,1.4146341463414633,1.2523480474904127,644.2657448683594
Stillaguamish salmon and gamefish 2025-26,2025,9,872,boat,76.22453703703704,2,8.833335,3,0.9428066845594595,8.629191243968108
Stillaguamish salmon and gamefish 2025-26,2025,9,876,bank,17152.16495781388,173,3.336031040462428,1.6647398843930636,1.8161116915529791,5141.488418356057
Stillaguamish salmon and gamefish 2025-26,2025,9,876,boat,496.69704861111103,4,3.9375,2,1.9215336756525154,126.14528218694883
Stillaguamish salmon and gamefish 2025-26,2025,10,872,bank,800.2486019192991,33,3.3601009090909093,1.3333333333333333,1.8700166522743917,238.16207416693626
Stillaguamish salmon and gamefish 2025-26,2025,10,872,boat,96.12797839506172,3,6.333333333333333,1.3333333333333333,1.5877132402714709,15.178101851851851
Stillaguamish salmon and gamefish 2025-26,2025,10,876,bank,12463.72835187082,379,2.861037994722955,1.4722955145118735,1.6268274398584477,4356.365897572684
Stillaguamish salmon and gamefish 2025-26,2025,10,876,boat,577.1437770061727,6,3.780555,1.5,1.690673358076598,152.66112436035786
Stillaguamish Winter Steelhead 2022-23,2022,12,872,bank,707.0744255610588,26,2.8000003846153847,1.3076923076923077,1.702639020921301,252.52654586980864
Stillaguamish Winter Steelhead 2022-23,2022,12,872,boat,167.59675925925927,NA,NA,NA,NA,NA
Stillaguamish Winter Steelhead 2022-23,2022,12,876,bank,264.6995632883196,11,3.680302727272727,1.3636363636363635,2.116165215478654,71.92331253806235
Stillaguamish Winter Steelhead 2022-23,2022,12,876,boat,46.9320987654321,NA,NA,NA,NA,NA
Stillaguamish Winter Steelhead 2022-23,2023,1,872,bank,1395.4611610703575,39,2.4807689743589743,1.4871794871794872,1.336030108138118,562.5115339210262
Stillaguamish Winter Steelhead 2022-23,2023,1,872,boat,581.604012345679,2,8.925,2,0.9781690946865977,65.16571566898364
Stillaguamish Winter Steelhead 2022-23,2023,1,876,bank,524.9205336290908,29,3.0942541379310344,1.2413793103448276,1.2421602967397372,169.64363954283263
Stillaguamish Winter Steelhead 2022-23,2023,1,876,boat,0,NA,NA,NA,NA,NA
Stillaguamish Winter Steelhead 2022-23,2023,2,872,bank,0,NA,NA,NA,NA,NA
Stillaguamish Winter Steelhead 2022-23,2023,2,872,boat,0,NA,NA,NA,NA,NA
Stillaguamish Winter Steelhead 2022-23,2023,2,876,bank,156.5555526426661,14,2.8392864285714285,1.1428571428571428,2.037454408579517,55.13904869451166
Stillaguamish Winter Steelhead 2022-23,2023,2,876,boat,0,NA,NA,NA,NA,NA
Upper Chehalis salmon 2023,2023,10,315,bank,2562.87014960374,NA,NA,NA,NA,NA
Upper Chehalis salmon 2023,2023,10,315,boat,2659.636469017094,4,3.770835,1.5,2.6997742738298203,705.3176468917611
Upper Chehalis salmon 2023,2023,10,317,bank,3635.205282674038,8,1.6895825,1.625,0.8683116097305489,2151.540562638426
Upper Chehalis salmon 2023,2023,10,317,boat,9273.871696937322,98,5.294047551020408,2.5714285714285716,2.2539332685394644,1751.7545143979332
Upper Chehalis salmon 2023,2023,11,315,bank,534.9434000405016,3,5.42778,1,6.400746190585907,98.55657378163846
Upper Chehalis salmon 2023,2023,11,315,boat,1943.2141702279202,17,3.762745294117647,2.0588235294117645,2.1581038010111957,516.4352137429485
Upper Chehalis salmon 2023,2023,11,317,bank,1060.3197360886647,4,3.066665,2,2.6524269948420196,345.75662359229483
Upper Chehalis salmon 2023,2023,11,317,boat,7156.263409306743,76,4.516666578947368,2.460526315789474,1.9705630682452515,1584.4125937174106
Upper Chehalis salmon 2023,2023,12,315,bank,0,NA,NA,NA,NA,NA
Upper Chehalis salmon 2023,2023,12,315,boat,0,NA,NA,NA,NA,NA
Upper Chehalis salmon 2023,2023,12,317,bank,0,NA,NA,NA,NA,NA
Upper Chehalis salmon 2023,2023,12,317,boat,0,NA,NA,NA,NA,NA
Wallace salmon and gamefish 2022-23,2022,10,860,bank,4318.765620713306,105,3.217778,1.5809523809523809,1.8962419249396545,1342.1577314262531
Wallace salmon and gamefish 2022-23,2022,11,860,bank,5380.850323645405,232,3.2146548706896554,1.6293103448275863,1.585071212600736,1673.8500834744432
Wallace salmon and gamefish 2022-23,2022,12,860,bank,1971.9368173439643,40,2.5783329999999998,1.45,1.4693073506268708,764.8107584799809
Wallace salmon and gamefish 2022-23,2023,1,860,bank,3196.0774943201304,74,2.538739054054054,1.4594594594594594,1.2622860511787581,1258.9232001675744
Wallace salmon and gamefish 2022-23,2023,2,860,bank,734.7842635459534,5,2.353332,1,1.3531034739146892,312.2314503631249
Wallace salmon and gamefish 2023-24,2023,10,860,bank,7782.3776071428565,106,3.0569183018867925,1.6132075471698113,1.6002426062096076,2545.824532614893
Wallace salmon and gamefish 2023-24,2023,11,860,bank,2518.8185357142856,22,2.2939386363636363,1.6818181818181819,0.9194479320574486,1098.0322209957326
Wallace salmon and gamefish 2024-25,2024,10,860,bank,6353.039396367521,253,3.2186430434782607,1.7628458498023716,1.890547395359928,1973.8254011237111
Wallace salmon and gamefish 2024-25,2024,11,860,bank,1583.3886217948716,71,2.5685447887323942,1.6056338028169015,1.542391904592029,616.4535766480801
Willapa winter steelhead 2022,2022,1,424,NA,0,NA,NA,NA,NA,NA
Willapa winter steelhead 2022,2022,2,424,NA,0,NA,NA,NA,NA,NA
Willapa winter steelhead 2022-23,2022,12,424,bank,696.4075247121167,26,4.0506403846153844,1.5769230769230769,1.9688774794455457,171.92529046940854
Willapa winter steelhead 2022-23,2022,12,424,boat,0,NA,NA,NA,NA,NA
Willapa winter steelhead 2022-23,2023,1,424,bank,2287.00150775049,87,3.8266285057471263,1.5632183908045978,2.087955043926801,597.6544376637801
Willapa winter steelhead 2022-23,2023,1,424,boat,100.6,NA,NA,NA,NA,NA
Willapa winter steelhead 2022-23,2023,2,424,bank,1534.1582924012364,45,4.029628444444445,1.4222222222222223,1.5626795887832534,380.7195411567895
Willapa winter steelhead 2022-23,2023,2,424,boat,87.2536111111111,1,6,3,NA,14.542268518518517
Willapa winter steelhead 2022-23,2023,3,424,bank,864.5957281157648,37,5.047297297297297,1.5405405405405406,1.9441800515250762,171.298752022936
Willapa winter steelhead 2022-23,2023,3,424,boat,44.894444444444446,1,5.53333,2,NA,8.113458702886769
Willapa winter steelhead 2023-24,2023,12,424,bank,4100.779488631283,175,3.4819996,1.5142857142857142,1.8565392651371035,1177.7082021006788
Willapa winter steelhead 2023-24,2023,12,424,boat,996.9174603174604,6,6.941666666666666,2.5,1.1163807494697617,143.61355970959815
Willapa winter steelhead 2023-24,2024,1,424,bank,2529.9135815557916,76,3.4002190789473685,1.3026315789473684,1.88626148620328,744.0442873872104
Willapa winter steelhead 2023-24,2024,1,424,boat,87.61079365079365,2,7.975,3,0.12964095726274183,10.985679454644973
Willapa winter steelhead 2023-24,2024,2,424,bank,1279.109731209499,57,3.445321403508772,1.3157894736842106,2.000847434456959,371.259914940543
Willapa winter steelhead 2023-24,2024,2,424,boat,531.6314384920635,2,7.025,2,0.9310192145170795,75.67707309495565
Willapa winter steelhead 2023-24,2024,3,424,bank,1563.2672913598944,60,3.299722,1.3333333333333333,1.8423958779620426,473.75727147920173
Willapa winter steelhead 2023-24,2024,3,424,boat,517.7945105820106,7,8.588095714285714,2.2857142857142856,2.3076512475737254,60.29212153757143
Wynoochee winter steelhead 2024-25,2024,12,337,bank,764.11009799509,47,2.5687940425531917,1.446808510638298,1.458969780474445,297.45868502389584
Wynoochee winter steelhead 2024-25,2024,12,337,boat,1935.031039951989,45,6.5811108888888885,2.4444444444444446,1.8120862889759546,294.02802545372197
Wynoochee winter steelhead 2024-25,2025,1,337,bank,3025.5359253164734,60,4.280556,1.3666666666666667,2.0651110049232013,706.8090980042017
Wynoochee winter steelhead 2024-25,2025,1,337,boat,12534.427824074073,139,7.185131870503597,2.5899280575539567,1.4343631861852255,1744.4951672397838
Wynoochee winter steelhead 2024-25,2025,2,337,bank,1708.9431680469502,57,4.2038012280701755,1.4210526315789473,2.591184448896647,406.52330482130543
Wynoochee winter steelhead 2024-25,2025,2,337,boat,5477.569926697531,72,7.519675972222222,2.4305555555555554,1.6025444487199052,728.4316434553488
Wynoochee winter steelhead 2025-26,2025,12,337,bank,1681.2218517099566,26,4.098717692307693,1.5384615384615385,2.28464446466457,410.18239798881626
Wynoochee winter steelhead 2025-26,2025,12,337,boat,4076.990446229362,33,6.343435151515152,2.696969696969697,1.8619355614925983,642.7101954775337
Wynoochee winter steelhead 2025-26,2026,1,337,bank,3041.93499380594,44,4.793939090909091,1.8636363636363635,2.5613604287019203,634.5376810428119
Wynoochee winter steelhead 2025-26,2026,1,337,boat,10754.745871820616,113,6.600884690265486,2.5929203539823007,1.840941935086236,1629.288553954131
Wynoochee winter steelhead 2025-26,2026,2,337,bank,982.6622302273242,45,4.351852222222222,1.3555555555555556,2.1479266662368417,225.8032166647284
Wynoochee winter steelhead 2025-26,2026,2,337,boat,5047.6706849620705,69,7.01908231884058,2.5942028985507246,1.8843249342678048,719.1354162371258
