fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period
Chehalis salmon 2024,Standard,2024,11,315,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,65.412,0,8,0,0,65.412,65.412,Adult|Jack|NA,AD|NA|UM,Kept,415.939832339852,0.15726313017925586,week
Chehalis salmon 2024,Standard,2024,11,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,415.939832339852,0,week
Chehalis salmon 2024,Standard,2024,11,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,65.412,0,8,0,0,65.412,65.412,Adult|Jack|NA,AD|NA|UM,Kept,415.939832339852,0.15726313017925586,week
Chehalis salmon 2024,Standard,2024,11,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,738.7299148573861,0,week
Chehalis salmon 2024,Standard,2024,11,315,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,171.012,317.623684,6,17.822,0.10421490889528219,136.08088,205.94312,Adult|Jack|NA,AD|NA|UM,Kept,738.7299148573861,0.23149461875117694,week
Chehalis salmon 2024,Standard,2024,11,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,738.7299148573861,0,week
Chehalis salmon 2024,Standard,2024,11,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,171.012,317.623684,6,17.822,0.10421490889528219,136.08088,205.94312,Adult|Jack|NA,AD|NA|UM,Kept,738.7299148573861,0.23149461875117694,week
Chehalis salmon 2024,Standard,2024,11,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,17,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,3554.1133543592296,0,week
Chehalis salmon 2024,Standard,2024,11,317,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,227.6345,4126.87867835,17,64.2407867195756,0.2822102393072034,101.72255802963184,353.54644197036816,Adult|Jack|NA,AD|NA|UM,Kept,3554.1133543592296,0.0640481822901904,week
Chehalis salmon 2024,Standard,2024,11,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,4.965,24.651225,17,4.965,1,-4.766399999999999,14.696399999999999,Adult|Jack|NA,AD|NA|UM,Kept,3554.1133543592296,0.0013969728888670009,week
Chehalis salmon 2024,Standard,2024,11,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,222.6705,3530.8710543500006,17,59.421133061815645,0.2668567819348124,106.20507919884135,339.13592080115865,Adult|Jack|NA,AD|NA|UM,Kept,3554.1133543592296,0.06265149076545005,week
Chehalis salmon 2024,Standard,2024,11,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,15,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,10782.904337484037,0,week
Chehalis salmon 2024,Standard,2024,11,317,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,1393.9005,96360.44657972502,15,310.4197908956918,0.22269867246312905,785.4777098444441,2002.3232901555557,Adult|Jack|NA,AD|NA|UM,Kept,10782.904337484037,0.12926948588002007,week
Chehalis salmon 2024,Standard,2024,11,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0.709,0.5026809999999999,15,0.709,1,-0.68064,2.09864,Adult|Jack|NA,AD|NA|UM,Kept,10782.904337484037,6.575222943741984e-5,week
Chehalis salmon 2024,Standard,2024,11,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,1393.1905000000002,96342.82153972502,15,310.39140055698226,0.2227917865912682,784.823354908315,2001.5576450916853,Adult|Jack|NA,AD|NA|UM,Kept,10782.904337484037,0.12920364091118997,week
Chehalis salmon 2024,Standard,2024,12,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,558.8579983787201,0,week
Chehalis salmon 2024,Standard,2024,12,315,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,17.002,0,1,0,0,17.002,17.002,Adult|Jack|NA,AD|NA|UM,Kept,558.8579983787201,0.030422755063582878,week
Chehalis salmon 2024,Standard,2024,12,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,558.8579983787201,0,week
Chehalis salmon 2024,Standard,2024,12,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,17.002,0,1,0,0,17.002,17.002,Adult|Jack|NA,AD|NA|UM,Kept,558.8579983787201,0.030422755063582878,week
Chehalis salmon 2024,Standard,2024,12,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,792.2202532105861,0,week
Chehalis salmon 2024,Standard,2024,12,315,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,42.3425,253.07334375,5,15.908279094546964,0.37570476694921096,11.162272974687951,73.52272702531205,Adult|Jack|NA,AD|NA|UM,Kept,792.2202532105861,0.05344788880163181,week
Chehalis salmon 2024,Standard,2024,12,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,792.2202532105861,0,week
Chehalis salmon 2024,Standard,2024,12,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,42.3425,253.07334375,5,15.908279094546964,0.37570476694921096,11.162272974687951,73.52272702531205,Adult|Jack|NA,AD|NA|UM,Kept,792.2202532105861,0.05344788880163181,week
Chehalis salmon 2024,Standard,2024,12,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,485.51131889397595,0,week
Chehalis salmon 2024,Standard,2024,12,317,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,485.51131889397595,0,week
Chehalis salmon 2024,Standard,2024,12,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,485.51131889397595,0,week
Chehalis salmon 2024,Standard,2024,12,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,485.51131889397595,0,week
Chehalis salmon 2024,Standard,2024,12,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM_Kept,0,0,12,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,2251.6875217291044,0,week
Chehalis salmon 2024,Standard,2024,12,317,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM_Kept,218.19850000000002,2616.9247806805556,12,51.15588705789936,0.23444655695570482,117.93296136651728,318.4640386334828,Adult|Jack|NA,AD|NA|UM,Kept,2251.6875217291044,0.09690443185137969,week
Chehalis salmon 2024,Standard,2024,12,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM_Kept,0,0,12,0,NA,0,0,Adult|Jack|NA,AD|NA|UM,Kept,2251.6875217291044,0,week
Chehalis salmon 2024,Standard,2024,12,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM_Kept,218.19850000000002,2616.9247806805556,12,51.15588705789936,0.23444655695570482,117.93296136651728,318.4640386334828,Adult|Jack|NA,AD|NA|UM,Kept,2251.6875217291044,0.09690443185137969,week
Chehalis salmon 2025,Standard,2025,9,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5114.201652126809,0,week
Chehalis salmon 2025,Standard,2025,9,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,469.61266666666666,8127.048829244445,5,90.15014603007832,0.19196702395182055,292.91838044771316,646.3069528856201,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5114.201652126809,0.0918252150795368,week
Chehalis salmon 2025,Standard,2025,9,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5114.201652126809,0,week
Chehalis salmon 2025,Standard,2025,9,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,469.61266666666666,8127.048829244445,5,90.15014603007832,0.19196702395182055,292.91838044771316,646.3069528856201,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5114.201652126809,0.0918252150795368,week
Chehalis salmon 2025,Standard,2025,9,317,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5114.201652126809,0,week
Chehalis salmon 2025,Standard,2025,9,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,199.317,1225.303018,5,35.00432856090801,0.1756213898508808,130.70851602062032,267.9254839793797,Adult|Jack|NA,AD|NA|UM|UNK,Kept,42784.58277625571,0.0046586173585550445,week
Chehalis salmon 2025,Standard,2025,9,317,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,7500.327666666667,94352.65188097778,5,307.16876774987685,0.0409540464631981,6898.276881876908,8102.378451456426,Adult|Jack|NA,AD|NA|UM|UNK,Kept,42784.58277625571,0.17530444800385309,week
Chehalis salmon 2025,Standard,2025,9,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,42784.58277625571,0,week
Chehalis salmon 2025,Standard,2025,9,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,7301.01,90755.62281986668,5,301.25673904473354,0.041262337545727716,6710.546791472322,7891.473208527678,Adult|Jack|NA,AD|NA|UM|UNK,Kept,42784.58277625571,0.17064581506336118,week
Chehalis salmon 2025,Standard,2025,9,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,42784.58277625571,0,week
Chehalis salmon 2025,Standard,2025,10,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,2.856,8.156735999999999,8,2.856,1,-2.74176,8.453759999999999,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2057.5158482650504,0.0013880816531295502,week
Chehalis salmon 2025,Standard,2025,10,315,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,9.0435,31.127829749999997,8,5.579232003600495,0.6169328250788406,-1.8917947270569702,19.97879472705697,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2057.5158482650504,0.004395348890083014,week
Chehalis salmon 2025,Standard,2025,10,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2057.5158482650504,0,week
Chehalis salmon 2025,Standard,2025,10,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,6.1875,22.971093749999998,8,4.792816890931678,0.7745966692414833,-3.206421106226088,15.581421106226088,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2057.5158482650504,0.0030072672369534635,week
Chehalis salmon 2025,Standard,2025,10,315,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2057.5158482650504,0,week
Chehalis salmon 2025,Standard,2025,10,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,876.8760020928462,0,week
Chehalis salmon 2025,Standard,2025,10,315,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,27.07,0,5,0,0,27.07,27.07,Adult|Jack|NA,AD|NA|UM|UNK,Kept,876.8760020928462,0.030870955454809845,week
Chehalis salmon 2025,Standard,2025,10,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,876.8760020928462,0,week
Chehalis salmon 2025,Standard,2025,10,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,27.07,0,5,0,0,27.07,27.07,Adult|Jack|NA,AD|NA|UM|UNK,Kept,876.8760020928462,0.030870955454809845,week
Chehalis salmon 2025,Standard,2025,10,315,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,876.8760020928462,0,week
Chehalis salmon 2025,Standard,2025,10,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,16,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11280.620373012827,0,week
Chehalis salmon 2025,Standard,2025,10,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,926.456,20874.2318773,16,144.47917454533024,0.15594823126552176,643.2768178911527,1209.6351821088474,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11280.620373012827,0.0821281072640655,week
Chehalis salmon 2025,Standard,2025,10,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,16,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11280.620373012827,0,week
Chehalis salmon 2025,Standard,2025,10,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,926.456,20874.2318773,16,144.47917454533024,0.15594823126552176,643.2768178911527,1209.6351821088474,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11280.620373012827,0.0821281072640655,week
Chehalis salmon 2025,Standard,2025,10,317,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,16,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11280.620373012827,0,week
Chehalis salmon 2025,Standard,2025,10,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,28.1425,37.233003749999995,18,6.101885261949785,0.21682100957447936,16.18280488657842,40.10219511342157,Adult|Jack|NA,AD|NA|UM|UNK,Kept,31540.973674657533,8.922521000869376e-4,week
Chehalis salmon 2025,Standard,2025,10,317,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3550.8373333333334,235087.2780680333,18,484.85799783857675,0.13654751043845154,2600.515657569723,4501.159009096944,Adult|Jack|NA,AD|NA|UM|UNK,Kept,31540.973674657533,0.11257855797224015,week
Chehalis salmon 2025,Standard,2025,10,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0.21000000000000002,0.01764,18,0.13281566172707193,0.6324555320336758,-0.05031869698506097,0.470318696985061,Adult|Jack|NA,AD|NA|UM|UNK,Kept,31540.973674657533,6.6580062545352025e-6,week
Chehalis salmon 2025,Standard,2025,10,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3522.4823333333334,240022.6338880333,18,489.9210486272592,0.13908403286827722,2562.2370780239053,4482.7275886427615,Adult|Jack|NA,AD|NA|UM|UNK,Kept,31540.973674657533,0.11167956860391945,week
Chehalis salmon 2025,Standard,2025,10,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,18,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,31540.973674657533,0,week
Chehalis salmon 2025,Standard,2025,11,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1024.7719124580417,0,week
Chehalis salmon 2025,Standard,2025,11,315,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1024.7719124580417,0,week
Chehalis salmon 2025,Standard,2025,11,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1024.7719124580417,0,week
Chehalis salmon 2025,Standard,2025,11,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1024.7719124580417,0,week
Chehalis salmon 2025,Standard,2025,11,315,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1024.7719124580417,0,week
Chehalis salmon 2025,Standard,2025,11,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1554.0036906392695,0,week
Chehalis salmon 2025,Standard,2025,11,315,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,189.203,884.25366,8,29.736402943194054,0.15716665667665974,130.91965023133966,247.48634976866035,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1554.0036906392695,0.12175196310001535,week
Chehalis salmon 2025,Standard,2025,11,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1554.0036906392695,0,week
Chehalis salmon 2025,Standard,2025,11,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,189.203,884.25366,8,29.736402943194054,0.15716665667665974,130.91965023133966,247.48634976866035,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1554.0036906392695,0.12175196310001535,week
Chehalis salmon 2025,Standard,2025,11,315,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1554.0036906392695,0,week
Chehalis salmon 2025,Standard,2025,11,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,10,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1690.5108867433723,0,week
Chehalis salmon 2025,Standard,2025,11,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,16.332,131.389744,10,11.462536543016995,0.7018452451026815,-6.13457162431331,38.79857162431331,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1690.5108867433723,0.009660984811202387,week
Chehalis salmon 2025,Standard,2025,11,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,10,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1690.5108867433723,0,week
Chehalis salmon 2025,Standard,2025,11,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,16.332,131.389744,10,11.462536543016995,0.7018452451026815,-6.13457162431331,38.79857162431331,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1690.5108867433723,0.009660984811202387,week
Chehalis salmon 2025,Standard,2025,11,317,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,10,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1690.5108867433723,0,week
Chehalis salmon 2025,Standard,2025,11,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,6399.012897260274,0,week
Chehalis salmon 2025,Standard,2025,11,317,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,402.209,4496.848744000001,15,67.05854713606611,0.1667256255729387,270.7742476133104,533.6437523866896,Adult|Jack|NA,AD|NA|UM|UNK,Kept,6399.012897260274,0.0628548506555136,week
Chehalis salmon 2025,Standard,2025,11,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,6399.012897260274,0,week
Chehalis salmon 2025,Standard,2025,11,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,402.209,4496.848744000001,15,67.05854713606611,0.1667256255729387,270.7742476133104,533.6437523866896,Adult|Jack|NA,AD|NA|UM|UNK,Kept,6399.012897260274,0.0628548506555136,week
Chehalis salmon 2025,Standard,2025,11,317,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,6399.012897260274,0,week
Chehalis salmon 2025,Standard,2025,12,315,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,91.21587043153143,0,week
Chehalis salmon 2025,Standard,2025,12,315,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,91.21587043153143,0,week
Chehalis salmon 2025,Standard,2025,12,315,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,91.21587043153143,0,week
Chehalis salmon 2025,Standard,2025,12,315,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,91.21587043153143,0,week
Chehalis salmon 2025,Standard,2025,12,315,bank,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,91.21587043153143,0,week
Chehalis salmon 2025,Standard,2025,12,315,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,205.0296404109589,0,week
Chehalis salmon 2025,Standard,2025,12,315,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,47.38250000000001,23.194383749999997,1,4.816054791008923,0.10164205753197746,37.94303260962252,56.821967390377495,Adult|Jack|NA,AD|NA|UM|UNK,Kept,205.0296404109589,0.23110073209428209,week
Chehalis salmon 2025,Standard,2025,12,315,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,205.0296404109589,0,week
Chehalis salmon 2025,Standard,2025,12,315,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,47.38250000000001,23.194383749999997,1,4.816054791008923,0.10164205753197746,37.94303260962252,56.821967390377495,Adult|Jack|NA,AD|NA|UM|UNK,Kept,205.0296404109589,0.23110073209428209,week
Chehalis salmon 2025,Standard,2025,12,315,boat,Pink,Pink,FALSE,Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,205.0296404109589,0,week
Chehalis salmon 2025,Standard,2025,12,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,246.90814484658665,0,week
Chehalis salmon 2025,Standard,2025,12,317,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,246.90814484658665,0,week
Chehalis salmon 2025,Standard,2025,12,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,246.90814484658665,0,week
Chehalis salmon 2025,Standard,2025,12,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,246.90814484658665,0,week
